protocol,hop_count,packet_count,seed,measurement_end_time,created_packets,delivered_packets,dropped_packets,delivery_ratio,average_end_to_end_delay,p50_end_to_end_delay,p95_end_to_end_delay,p99_end_to_end_delay,maximum_end_to_end_delay,throughput_bps,retransmissions,collision_or_conflict_events,contention_attempts,control_frames_sent,control_bytes_sent,data_frames_sent,data_bytes_sent,total_frames_sent,total_bytes_sent,queue_overflow_drops,maximum_queue_length,average_queue_delay,maximum_queue_delay,active_reservations_after_run,terminal_sessions,simulation_end_time,wall_clock_runtime,platform,sensitivity_type,scenario_id,load_level,interarrival_time,successful_hops,difs_starts,segment_queue_entries,maximum_segment_queue_length,average_segment_queue_delay,maximum_segment_queue_delay,ack_frames_sent,ack_bytes_sent,frames_per_created_packet,bytes_per_created_packet,control_bytes_per_delivered_packet,total_segments,completed_segments,per_flow_metrics,flow_count,jain_fairness,multiflow_scenario,traffic_type
Fixed-PRMAC,4,200,87,2.159954000000057,200,195,5,0.975,0.331954369230784,,0.5598906000000573,0.584843520000057,0.595954000000056,739571.3056851941,54,59,452,2538,68280,786,831588,4110,910872,0,,,,0,200,,0.10615419999885489,python,burst,python-burst-4hop-high-seed-87-Fixed-PRMAC,high,0.007859296482412067,786,452,398,58,0.15484992964824815,0.5754100000000555,786,11004,20.55,4554.36,350.15384615384613,398,393,,,,,
DCF,4,200,97,4.033291000000171,200,200,0,1.0,1.7006987400000586,1.754828500000026,2.5963353000001335,2.615729060000127,2.6196750000001323,406219.13965541555,211,104,1011,800,11200,1011,1069638,1811,1080838,0,0,0.407086113750014,0.0,0,200,4.033291000000171,0.4173468999979377,python,burst,python-burst-4hop-high-seed-97-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,97,2.1532200000000556,200,196,4,0.98,0.3118623979591971,,0.5528785000000561,0.5778786000000559,0.5892200000000545,745688.782381716,66,70,465,2576,69380,790,835820,4156,916260,0,,,,0,200,,0.10198870000021998,python,burst,python-burst-4hop-high-seed-97-Fixed-PRMAC,high,0.007859296482412067,790,465,399,54,0.14545334837093368,0.5689560000000544,790,11060,20.78,4581.3,353.9795918367347,399,395,,,,,
DCF,4,200,107,3.9632910000001513,200,200,0,1.0,1.6634107500000481,1.9120025000000278,2.5251167000001025,2.5368914600001053,2.548641000000101,413393.81842008006,181,87,981,800,11200,981,1037898,1781,1049098,0,0,0.39842238250001155,0.0,0,200,3.9632910000001513,0.4461532999994233,python,burst,python-burst-4hop-high-seed-107-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,107,2.221608000000052,200,197,3,0.985,0.32199575634519007,,0.6186024000000524,0.646270480000052,0.657608000000051,726421.5829255035,62,65,461,2550,68580,792,837936,4134,917604,0,,,,0,200,,0.11914450000040233,python,burst,python-burst-4hop-high-seed-107-Fixed-PRMAC,high,0.007859296482412067,792,461,399,56,0.15163837092732443,0.5853520000000525,792,11088,20.67,4588.02,348.1218274111675,399,396,,,,,
DCF,4,200,117,4.033326000000141,200,200,0,1.0,1.3847846900000327,1.3712979999999804,2.4465077000001294,2.459521600000135,2.46932600000014,406215.6146068884,211,103,1011,800,11200,1011,1069638,1811,1080838,0,0,0.32927889875000765,0.0,0,200,4.033326000000141,0.49041120000038063,python,burst,python-burst-4hop-high-seed-117-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,117,2.2727740000000485,200,194,6,0.97,0.38378172164949925,,0.6768982000000505,0.6977592400000487,0.7087740000000473,699254.7433224624,81,87,480,2590,69840,786,831588,4162,912432,0,,,,0,200,,0.1162015000008978,python,burst,python-burst-4hop-high-seed-117-Fixed-PRMAC,high,0.007859296482412067,786,480,399,51,0.18173095739349074,0.5452200000000593,786,11004,20.81,4562.16,360.0,399,393,,,,,
DCF,4,200,127,3.9511970000001324,200,200,0,1.0,1.5537379550000403,1.7015380000000062,2.386313500000106,2.393905000000102,2.401777000000102,414659.15265676327,177,86,977,800,11200,977,1033666,1777,1044866,0,0,0.37079541875000954,0.0,0,200,3.9511970000001324,0.43240810000133933,python,burst,python-burst-4hop-high-seed-127-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,127,2.162118000000059,200,192,8,0.96,0.2959778125000117,,0.5677736000000554,0.5867980800000587,0.5981180000000579,727464.4584615442,69,77,465,2554,68860,776,821008,4106,900732,0,,,,0,200,,0.11753430000317167,python,burst,python-burst-4hop-high-seed-127-Fixed-PRMAC,high,0.007859296482412067,776,465,396,50,0.14150681818182434,0.5777340000000579,776,10864,20.53,4503.66,358.6458333333333,396,388,,,,,
DCF,4,200,137,4.000175000000146,200,200,0,1.0,1.5642149900000373,1.664170500000009,2.425144900000139,2.449433460000137,2.4613830000001338,409582.08078395075,200,96,1000,800,11200,1000,1058000,1800,1069200,0,0,0.37305415250000873,0.0,0,200,4.000175000000146,0.49327960000300664,python,burst,python-burst-4hop-high-seed-137-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,137,2.3122280000000437,200,192,8,0.96,0.3945724583333465,,0.7127039000000439,0.7369808800000431,0.7482280000000425,680237.4160333541,97,105,496,2600,70180,782,827356,4164,908484,0,,,,0,200,,0.1429070000012871,python,burst,python-burst-4hop-high-seed-137-Fixed-PRMAC,high,0.007859296482412067,782,496,399,55,0.18673786466166026,0.5432720000000566,782,10948,20.82,4542.42,365.5208333333333,399,391,,,,,
DCF,4,200,147,4.013617000000161,200,200,0,1.0,1.5044517150000387,1.6502699999999968,2.480554300000151,2.493075460000144,2.496941000000148,408210.3499162811,201,97,1001,800,11200,1001,1059058,1801,1070258,0,0,0.35966766875000916,0.0,0,200,4.013617000000161,0.4343281000001298,python,burst,python-burst-4hop-high-seed-147-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,147,2.3551480000000504,200,191,9,0.955,0.45375833507855284,,0.7555970000000511,0.7799852000000502,0.7911480000000493,664362.4944164725,83,92,483,2530,68080,782,827356,4094,906384,0,,,,0,200,,0.10413170000174432,python,burst,python-burst-4hop-high-seed-147-Fixed-PRMAC,high,0.007859296482412067,782,483,400,48,0.2144063350000089,0.4735220000000562,782,10948,20.47,4531.92,356.4397905759162,400,391,,,,,
DCF,4,200,157,3.928519000000149,200,200,0,1.0,1.4250531050000397,1.3804859999999852,2.418179700000106,2.430814880000111,2.441557000000124,417052.838486956,160,79,960,800,11200,960,1015680,1760,1026880,0,0,0.33995816875000934,0.0,0,200,3.928519000000149,0.4099510999985796,python,burst,python-burst-4hop-high-seed-157-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,157,2.2259920000000517,200,196,4,0.98,0.34523984693878923,,0.6258305000000515,0.6509246000000511,0.6619920000000505,721310.7684124483,69,73,469,2574,69300,792,837936,4158,918324,0,,,,0,200,,0.1297975999987102,python,burst,python-burst-4hop-high-seed-157-Fixed-PRMAC,high,0.007859296482412067,792,469,400,52,0.16279515500000655,0.5700860000000569,792,11088,20.79,4591.62,353.57142857142856,400,396,,,,,
DCF,4,200,167,3.99000000000018,200,200,0,1.0,1.6297578450000616,1.648001000000007,2.44054740000015,2.456928260000169,2.468538000000164,410626.56641602155,192,92,992,800,11200,992,1049536,1792,1060736,0,0,0.3913538637500148,0.0,0,200,3.99000000000018,0.4705561000009766,python,burst,python-burst-4hop-high-seed-167-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,167,2.199980000000058,200,193,7,0.965,0.31330389637306966,,0.6013688000000552,0.625047760000058,0.6359800000000566,718668.3515304496,85,92,482,2618,70740,780,825240,4178,906900,0,,,,0,200,,0.11623279999912484,python,burst,python-burst-4hop-high-seed-167-Fixed-PRMAC,high,0.007859296482412067,780,482,397,55,0.14975302267003177,0.6156360000000569,780,10920,20.89,4534.5,366.5284974093264,397,390,,,,,
DCF,4,200,177,4.003273000000157,200,200,0,1.0,1.4037702450000384,1.3969169999999869,2.4101887000001474,2.4355979200001543,2.4392730000001563,409265.1188165123,200,96,1000,800,11200,1000,1058000,1800,1069200,0,0,0.33363537875000904,0.0,0,200,4.003273000000157,0.4267177999972773,python,burst,python-burst-4hop-high-seed-177-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,177,2.2123900000000525,200,196,4,0.98,0.34384033673470765,,0.6123735000000526,0.6375276000000524,0.6483900000000513,725745.4607912537,61,65,460,2546,68480,790,835820,4126,915360,0,,,,0,200,,0.12329490000047372,python,burst,python-burst-4hop-high-seed-177-Fixed-PRMAC,high,0.007859296482412067,790,460,399,58,0.16172239598998162,0.6178560000000528,790,11060,20.63,4576.8,349.38775510204084,399,395,,,,,
DCF,4,200,187,4.049826000000143,200,200,0,1.0,1.50257410500004,1.5425114999999925,2.5186618000001157,2.531886740000123,2.537296000000132,404560.59099821624,221,107,1021,800,11200,1021,1080218,1821,1091418,0,0,0.3576660912500094,0.0,0,200,4.049826000000143,0.4951717000003555,python,burst,python-burst-4hop-high-seed-187-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,187,2.215878000000055,200,195,5,0.975,0.35231932307693625,,0.6157726000000546,0.6406579200000543,0.6518780000000539,720906.1148673168,75,80,473,2592,69900,786,831588,4164,912492,0,,,,0,200,,0.10967240000172751,python,burst,python-burst-4hop-high-seed-187-Fixed-PRMAC,high,0.007859296482412067,786,473,398,57,0.16730449246231816,0.631494000000054,786,11004,20.82,4562.46,358.46153846153845,398,393,,,,,
DCF,4,200,197,3.962883000000145,200,200,0,1.0,1.4362957700000414,1.6209905000000113,2.3887526000001365,2.4047304600001387,2.411667000000139,413436.3795246895,180,87,980,800,11200,980,1036840,1780,1048040,0,0,0.3428243362500098,0.0,0,200,3.962883000000145,0.41364160000011907,python,burst,python-burst-4hop-high-seed-197-DCF,high,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,4,200,197,2.2568560000000484,200,196,4,0.98,0.3260767857142975,,0.6567795000000485,0.6819016000000481,0.6928560000000472,711446.3660951188,66,70,465,2548,68540,790,835820,4128,915420,0,,,,0,200,,0.10836299999937182,python,burst,python-burst-4hop-high-seed-197-Fixed-PRMAC,high,0.007859296482412067,790,465,399,51,0.15310941353384036,0.5600400000000529,790,11060,20.64,4577.1,349.6938775510204,399,395,,,,,
DCF,6,200,7,6.271684000000086,200,200,0,1.0,2.3353924850000545,2.7177480000000784,3.244324850000064,3.2984138800000617,3.3115700000000707,261237.651641884,437,209,1637,1200,16800,1637,1731946,2837,1748746,0,0,0.36261300333334207,0.0,0,200,6.271684000000086,0.942051400001219,python,burst,python-burst-6hop-medium-seed-7-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,7,3.9714140000000016,200,200,0,1.0,0.049078600000000354,,0.06783599999999859,0.06795419999999852,0.06813400000000502,412548.27625626524,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.178109399999812,python,burst,python-burst-6hop-medium-seed-7-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006218600000000043,0.03739200000000001,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,17,6.248262000000076,200,200,0,1.0,1.8394661300000568,2.0971050000000973,2.5507515500000753,2.6066554600000766,2.6179760000000774,262216.91728035413,420,202,1620,1200,16800,1620,1713960,2820,1730760,0,0,0.2816126083333424,0.0,0,200,6.248262000000076,1.049905799998669,python,burst,python-burst-6hop-medium-seed-17-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,17,3.972094000000001,200,200,0,1.0,0.049056000000000405,,0.06777399999999867,0.0679544000000049,0.06809399999999899,412477.65032750973,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.18794640000123763,python,burst,python-burst-6hop-medium-seed-17-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006216066666666722,0.03729200000000299,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,27,6.189440000000101,200,200,0,1.0,1.5983015600000612,1.5923725000000923,2.5034048500001047,2.542801720000089,2.5595000000000887,264708.9235859744,400,190,1600,1200,16800,1600,1692800,2800,1709600,0,0,0.24181665083334308,0.0,0,200,6.189440000000101,1.5836321999995562,python,burst,python-burst-6hop-medium-seed-27-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,27,3.9716540000000013,200,200,0,1.0,0.0490719000000004,,0.06777499999999949,0.06789420000000472,0.0680339999999986,412523.34669636365,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.23479910000241944,python,burst,python-burst-6hop-medium-seed-27-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006221466666666718,0.03739200000000298,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,37,6.154782000000034,200,200,0,1.0,1.8315943600000208,2.245573000000032,2.700694800000023,2.775923010000025,2.813289000000027,266199.51770834305,383,183,1583,1200,16800,1583,1674814,2783,1691614,0,0,0.28056895250000324,0.0,0,200,6.154782000000034,1.0196620999995503,python,burst,python-burst-6hop-medium-seed-37-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,37,3.9716940000000007,200,200,0,1.0,0.04917852000000038,,0.06785799999999828,0.06821913999999919,0.08006600000000028,412519.19206263113,5,5,605,3612,96360,1200,1269600,6012,1382760,0,,,,0,200,,0.20158600000286242,python,burst,python-burst-6hop-medium-seed-37-Fixed-PRMAC,medium,0.019618090452261316,1200,605,600,5,0.006236220000000044,0.03747199999999998,1200,16800,30.06,6913.8,481.8,600,600,,,,,
DCF,6,200,47,6.225513000000099,200,200,0,1.0,1.740611235000065,2.0792440000001164,2.495194000000094,2.5500328600000923,2.5995140000000903,263175.0989838065,411,199,1611,1200,16800,1611,1704438,2811,1721238,0,0,0.26507601916667717,0.0,0,200,6.225513000000099,1.0825709999990067,python,burst,python-burst-6hop-medium-seed-47-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,47,3.971434000000001,200,200,0,1.0,0.04913670000000041,,0.06783399999999865,0.06806051999999917,0.07784399999999936,412546.1986778578,4,4,604,3610,96300,1200,1269600,6010,1382700,0,,,,0,200,,0.16560430000026827,python,burst,python-burst-6hop-medium-seed-47-Fixed-PRMAC,medium,0.019618090452261316,1200,604,600,5,0.006231550000000058,0.03737199999999952,1200,16800,30.05,6913.5,481.5,600,600,,,,,
DCF,6,200,57,6.118821000000076,200,200,0,1.0,2.1018945700000655,2.3984670000000943,2.830946650000091,2.893128680000085,2.905396000000084,267764.0022481422,363,175,1563,1200,16800,1563,1653654,2763,1670454,0,0,0.3258975816666771,0.0,0,200,6.118821000000076,0.8757747999989078,python,burst,python-burst-6hop-medium-seed-57-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,57,3.9718740000000006,200,200,0,1.0,0.04972538000000042,,0.06783399999999817,0.08264677999999831,0.10130799999999818,412500.49724638794,6,6,606,3614,96420,1200,1269600,6014,1382820,0,,,,0,200,,0.16662929999802145,python,burst,python-burst-6hop-medium-seed-57-Fixed-PRMAC,medium,0.019618090452261316,1200,606,600,5,0.006377936666666724,0.03737199999999907,1200,16800,30.07,6914.1,482.1,600,600,,,,,
DCF,6,200,67,6.216116000000091,200,200,0,1.0,1.8124792450000542,2.195474000000105,2.677592650000093,2.718511520000093,2.737849000000105,263572.9449064297,415,197,1615,1200,16800,1615,1708670,2815,1725470,0,0,0.277538290833342,0.0,0,200,6.216116000000091,0.8938110999988567,python,burst,python-burst-6hop-medium-seed-67-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,67,3.971714000000001,200,200,0,1.0,0.04906470000000039,,0.06785399999999875,0.06799419999999928,0.06805399999999828,412517.1147771465,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.16624940000110655,python,burst,python-burst-6hop-medium-seed-67-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006219700000000047,0.0373120000000029,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,77,6.1931770000000785,200,200,0,1.0,1.6557987200000517,2.063448500000093,2.4311373000000773,2.4815542600000775,2.4883920000000765,264549.19664010557,398,191,1598,1200,16800,1598,1690684,2798,1707484,0,0,0.2514413641666749,0.0,0,200,6.1931770000000785,0.8876620999981242,python,burst,python-burst-6hop-medium-seed-77-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,77,3.9714540000000014,200,200,0,1.0,0.04904500000000041,,0.06775400000000015,0.06791439999999827,0.06805399999999961,412544.1211203754,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.16924160000053234,python,burst,python-burst-6hop-medium-seed-77-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.00621120000000005,0.03737199999999952,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,87,6.161660000000135,200,200,0,1.0,1.954249440000076,2.329141000000128,3.094232300000099,3.177664320000099,3.2542140000000996,265902.3704650961,378,181,1578,1200,16800,1578,1669524,2778,1686324,0,0,0.3028916883333456,0.0,0,200,6.161660000000135,0.7955280999995011,python,burst,python-burst-6hop-medium-seed-87-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,87,3.971494000000001,200,200,0,1.0,0.04946561000000038,,0.06779599999999998,0.07734338000000013,0.09548800000000018,412539.9660681848,6,6,606,3614,96420,1200,1269600,6014,1382820,0,,,,0,200,,0.18747090000033495,python,burst,python-burst-6hop-medium-seed-87-Fixed-PRMAC,medium,0.019618090452261316,1200,606,600,5,0.006304346666666716,0.037431999999999466,1200,16800,30.07,6914.1,482.1,600,600,,,,,
DCF,6,200,97,6.1896830000000955,200,200,0,1.0,1.6434569300000619,1.7790525000000976,2.4922662500001,2.5456252400000974,2.5830890000000997,264698.53141105524,397,191,1597,1200,16800,1597,1689626,2797,1706426,0,0,0.25048304166667656,0.0,0,200,6.1896830000000955,0.8296657999999297,python,burst,python-burst-6hop-medium-seed-97-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,97,3.9716340000000008,200,200,0,1.0,0.04948177000000033,,0.06785399999999947,0.07375817999999988,0.09229999999999987,412525.4240446123,12,12,612,3626,96780,1200,1269600,6026,1383180,0,,,,0,200,,0.16784259999985807,python,burst,python-burst-6hop-medium-seed-97-Fixed-PRMAC,medium,0.019618090452261316,1200,612,600,5,0.0063131133333333665,0.03747199999999884,1200,16800,30.13,6915.9,483.9,600,600,,,,,
DCF,6,200,107,6.18747100000008,200,200,0,1.0,1.690695360000051,2.0152450000000934,2.518596100000079,2.557921060000075,2.6044930000000757,264793.160242687,397,190,1597,1200,16800,1597,1689626,2797,1706426,0,0,0.25640328583334143,0.0,0,200,6.18747100000008,0.9087784000003012,python,burst,python-burst-6hop-medium-seed-107-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,107,3.9715740000000004,200,200,0,1.0,0.049057300000000366,,0.06779399999999951,0.06805459999999916,0.06811399999999912,412531.65621489106,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.14857400000255438,python,burst,python-burst-6hop-medium-seed-107-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006217133333333376,0.03733200000000325,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,117,6.148490000000079,200,200,0,1.0,1.8753967600000734,2.1488880000000874,2.479826600000092,2.5296711200000934,2.5575300000000927,266471.9305065112,374,181,1574,1200,16800,1574,1665292,2774,1682092,0,0,0.28798954583334513,0.0,0,200,6.148490000000079,0.9355319999995118,python,burst,python-burst-6hop-medium-seed-117-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,117,3.971394000000001,200,200,0,1.0,0.049029900000000355,,0.06777399999999917,0.0679942000000045,0.06821399999999833,412550.3538555982,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.17737320000014734,python,burst,python-burst-6hop-medium-seed-117-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006207833333333372,0.037331999999999255,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,127,6.195250000000108,200,200,0,1.0,1.649538530000066,1.792423000000116,2.626594600000101,2.754700260000102,2.774793000000101,264460.67551752896,394,191,1594,1200,16800,1594,1686452,2794,1703252,0,0,0.2503899641666772,0.0,0,200,6.195250000000108,0.8466285999966203,python,burst,python-burst-6hop-medium-seed-127-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,127,3.9715140000000013,200,200,0,1.0,0.04991110000000045,,0.0680150000000048,0.08483018000000489,0.10371000000000641,412537.8885734759,12,12,612,3628,96840,1200,1269600,6028,1383240,0,,,,0,200,,0.19027220000134548,python,burst,python-burst-6hop-medium-seed-127-Fixed-PRMAC,medium,0.019618090452261316,1200,612,600,5,0.006423253333333397,0.0373119999999989,1200,16800,30.14,6916.2,484.2,600,600,,,,,
DCF,6,200,137,6.233476000000108,200,200,0,1.0,1.8242257750000548,1.5534365000000354,2.9178569000000794,2.9712097200000795,3.029859000000079,262838.9040079679,412,199,1612,1200,16800,1612,1705496,2812,1722296,0,0,0.27887445250000875,0.0,0,200,6.233476000000108,0.9847188000021561,python,burst,python-burst-6hop-medium-seed-137-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,137,3.971794000000002,200,200,0,1.0,0.049051600000000396,,0.06779399999999822,0.06791520000000487,0.06805399999999828,412508.80584441166,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.17974410000169883,python,burst,python-burst-6hop-medium-seed-137-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.006214266666666723,0.0373119999999989,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,147,6.194172000000154,200,200,0,1.0,1.9393516750000641,2.4214690000001102,2.892004300000083,2.9462692600000837,2.962238000000084,264506.70081488846,401,189,1601,1200,16800,1601,1693858,2801,1710658,0,0,0.2983819700000102,0.0,0,200,6.194172000000154,0.8998246000010113,python,burst,python-burst-6hop-medium-seed-147-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,147,3.971554000000001,200,200,0,1.0,0.04903210000000041,,0.0677340000000004,0.06795420000000489,0.06797399999999953,412533.7336468293,0,0,600,3600,96000,1200,1269600,6000,1382400,0,,,,0,200,,0.2151138000008359,python,burst,python-burst-6hop-medium-seed-147-Fixed-PRMAC,medium,0.019618090452261316,1200,600,600,5,0.00620733333333339,0.03729199999999899,1200,16800,30.0,6912.0,480.0,600,600,,,,,
DCF,6,200,157,6.137327000000057,200,200,0,1.0,1.9085652450000326,2.372553000000045,2.7686933000000797,2.8180995700000646,2.846812000000067,266956.60830846796,372,177,1572,1200,16800,1572,1663176,2772,1679976,0,0,0.29426845333333845,0.0,0,200,6.137327000000057,0.8277581000002101,python,burst,python-burst-6hop-medium-seed-157-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,157,3.971654000000001,200,200,0,1.0,0.049526430000000427,,0.06787599999999894,0.0795585600000054,0.08860800000000624,412523.3466963637,12,12,612,3626,96780,1200,1269600,6026,1383180,0,,,,0,200,,0.16454679999878863,python,burst,python-burst-6hop-medium-seed-157-Fixed-PRMAC,medium,0.019618090452261316,1200,612,600,5,0.006307333333333388,0.037351999999999386,1200,16800,30.13,6915.9,483.9,600,600,,,,,
DCF,6,200,167,6.15154500000009,200,200,0,1.0,1.3843579050000496,1.2244410000000538,2.3929988500000907,2.4248265100000856,2.4417380000000883,266339.59436206287,379,182,1579,1200,16800,1579,1670582,2779,1687382,0,0,0.20686622083334127,0.0,0,200,6.15154500000009,0.8560794000004535,python,burst,python-burst-6hop-medium-seed-167-DCF,medium,,,,,,,,,,,,,,,,,,,
Fixed-PRMAC,6,200,167,3.9717740000000012,200,200,0,1.0,0.04942988000000036,,0.06783399999999935,0.06932338000000432,0.08772800000000602,412510.8830462155,6,6,606,3614,96420,1200,1269600,6014,1382820,0,,,,0,200,,0.17573260000062874,python,burst,python-burst-6hop-medium-seed-167-Fixed-PRMAC,medium,0.019618090452261316,1200,606,600,5,0.0063080366666667135,0.03739199999999876,1200,16800,30.07,6914.1,482.1,600,600,,,,,
DCF,6,200,177,6.1714740000001065,200,200,0,1.0,1.3913348950000661,1.3841675000001032,2.423154850000094,2.476146030000094,2.500058000000093,265479.527257179,389,186,1589,1200,16800,1589,1681162,2789,1697962,0,0,0.20740318666667742,0.0,0,200,6.1714740000001065,0.8052849000014248,python,burst,python-burst-6hop-medium-seed-177-DCF,medium,,,,,,,,,,,,,,,,,,,
